PK_CALZADA,ACCIDENTES
471568.0,2
189662.0,2
800110.0,2
91030164.0,2
179131.0,2
158219.0,2
472742.0,2
167376.0,2
188383.0,2
473490.0,2
163944.0,2
151825.0,2
365497.0,2
510960.0,2
290295.0,2
160213.0,2
531172.0,2
146665.0,2
91033872.0,2
24121995.0,2
354240.0,2
169032.0,2
91014687.0,2
24121167.0,2
902009.0,2
178709.0,2
526841.0,2
323240.0,2
479807.0,2
187992.0,2
322574.0,2
362651.0,2
601597.0,2
324426.0,2
171023.0,2
24119888.0,2
157615.0,2
512638.0,2
159455.0,2
23000251.0,2
91020518.0,2
91034793.0,2
520369.0,2
473550.0,2
91013683.0,2
602078.0,2
202328.0,2
204939.0,2
91013500.0,2
91025715.0,2
385701.0,2
205845.0,2
91026253.0,2
411198.0,2
503912.0,2
148219.0,2
200062.0,2
188029.0,2
602233.0,2
509029.0,2
91033108.0,2
200944.0,2
149087.0,2
515025.0,2
482347.0,2
139921.0,2
91019186.0,2
365435.0,2
91030788.0,2
169536.0,2
510672.0,2
902378.0,2
178739.0,2
174373.0,2
140598.0,2
322679.0,2
184397.0,2
177473.0,2
169055.0,2
91025459.0,2
517603.0,2
91034566.0,2
473659.0,2
531647.0,2
148143.0,2
412358.0,2
167496.0,2
364871.0,2
139103.0,2
509410.0,2
202194.0,2
523747.0,2
148439.0,2
91017744.0,2
446079.0,2
91063329.0,2
203060.0,2
386840.0,2
170553.0,2
172072.0,2
24121653.0,2
508207.0,2
91025711.0,2
602385.0,2
350810.0,2
390114.0,2
514866.0,2
91028961.0,2
91034927.0,2
143945.0,2
324824.0,2
509160.0,2
502845.0,2
449280.0,2
189706.0,2
514168.0,2
207114.0,2
184503.0,2
140503.0,2
24123005.0,2
91032991.0,2
359863.0,2
524728.0,2
91025466.0,2
414778.0,2
24121993.0,2
24123332.0,2
153388.0,2
167142.0,2
521617.0,2
524818.0,2
91017053.0,2
145543.0,2
91026460.0,2
457960.0,2
471511.0,2
514578.0,2
91026898.0,2
531407.0,2
91032951.0,2
24121142.0,2
471909.0,2
515214.0,2
149821.0,2
380218.0,2
510342.0,2
357795.0,2
411787.0,2
387155.0,2
91026255.0,2
165622.0,2
24122450.0,2
24124303.0,2
504581.0,2
508404.0,2
527967.0,2
384916.0,2
153019.0,2
170580.0,2
154765.0,2
523964.0,2
91026031.0,2
384375.0,2
517546.0,2
515657.0,2
324360.0,2
514322.0,2
171318.0,2
508595.0,2
291319.0,2
91030415.0,2
505741.0,2
185135.0,2
91026864.0,2
91024187.0,2
605821.0,2
91017719.0,2
185686.0,2
902789.0,2
178486.0,2
143027.0,2
413197.0,2
91035003.0,2
510661.0,2
359307.0,2
178928.0,2
360103.0,2
512004.0,2
91064559.0,2
155679.0,2
382014.0,2
91032856.0,2
180965.0,2
516186.0,2
411861.0,2
511628.0,2
176266.0,2
141913.0,2
522175.0,2
360376.0,2
509218.0,2
188368.0,2
174831.0,2
508831.0,2
452500.0,2
91028652.0,2
359097.0,2
357786.0,2
321995.0,2
203673.0,2
24120089.0,2
171047.0,2
148744.0,2
156223.0,2
529735.0,2
526076.0,2
207480.0,2
369483.0,2
91017845.0,2
156671.0,2
171905.0,2
91027095.0,2
510287.0,2
145691.0,2
517922.0,2
384702.0,2
511759.0,2
517494.0,2
522331.0,2
322313.0,2
471927.0,2
181252.0,2
168164.0,2
91027459.0,2
91012964.0,2
183395.0,2
507168.0,2
91022710.0,2
91014286.0,2
184794.0,2
531898.0,2
175918.0,2
390355.0,2
145934.0,2
91026663.0,2
368778.0,2
91011001.0,2
183695.0,2
521710.0,2
509077.0,2
155953.0,2
163573.0,2
324733.0,2
381472.0,2
175823.0,2
180593.0,2
385740.0,2
145608.0,2
902935.0,2
514506.0,2
359337.0,2
188922.0,2
149027.0,2
91022640.0,2
513803.0,2
521458.0,2
521333.0,2
91020902.0,2
412831.0,2
187748.0,2
91029985.0,2
459972.0,2
156029.0,2
138785.0,2
529221.0,2
152641.0,2
525838.0,2
362808.0,2
91022668.0,2
411989.0,2
525271.0,2
187648.0,2
176985.0,2
440071.0,2
482457.0,2
91031278.0,2
457913.0,2
356760.0,2
91034045.0,2
524828.0,2
365554.0,2
510372.0,2
509567.0,2
137582.0,2
146732.0,2
24123128.0,2
183239.0,2
385331.0,2
511649.0,2
158652.0,2
414280.0,2
903600.0,2
410171.0,2
178924.0,2
382374.0,2
442483.0,2
503852.0,2
517537.0,2
390954.0,2
381806.0,2
174031.0,2
513146.0,2
504020.0,2
188238.0,2
513718.0,2
91014374.0,2
512817.0,2
514073.0,2
520971.0,2
156635.0,2
91013071.0,2
183765.0,2
513068.0,2
390242.0,2
165830.0,2
603078.0,2
525459.0,2
91030168.0,2
386467.0,2
518116.0,2
353530.0,2
24120280.0,2
24123757.0,2
178713.0,2
183690.0,2
531094.0,2
91018011.0,2
187942.0,2
91027460.0,2
159474.0,2
411801.0,2
163058.0,2
152213.0,2
369395.0,2
24121408.0,2
456979.0,2
91034487.0,2
91034634.0,2
510721.0,2
24122134.0,2
356157.0,2
91030065.0,2
506296.0,2
2518242.0,2
382280.0,2
357228.0,2
177842.0,2
413491.0,2
503347.0,2
507535.0,2
154519.0,2
148377.0,2
142801.0,2
385380.0,2
420082.0,2
511926.0,2
182719.0,2
510224.0,2
602614.0,2
91022692.0,2
180572.0,2
320071.0,2
24124257.0,2
602012.0,2
154324.0,2
449393.0,2
413690.0,2
24120490.0,2
155913.0,2
91026918.0,2
441053.0,2
516628.0,2
412950.0,2
154760.0,2
24122441.0,2
91019789.0,2
413501.0,2
184925.0,2
91026116.0,2
370370.0,2
382005.0,2
201418.0,2
189640.0,2
385306.0,2
169008.0,2
418746.0,2
91013089.0,2
189283.0,2
323158.0,2
352876.0,2
160667.0,2
448846.0,2
601305.0,2
162633.0,2
602931.0,2
153304.0,2
159308.0,2
91012904.0,2
154216.0,2
505077.0,2
24120792.0,2
164589.0,2
902197.0,2
182803.0,2
24120461.0,2
354049.0,2
203979.0,2
139797.0,2
147596.0,2
358860.0,2
142915.0,2
292616.0,2
522950.0,2
504635.0,2
521002.0,2
147379.0,2
384682.0,2
142050.0,2
384757.0,2
522406.0,2
900833.0,2
175757.0,2
603712.0,2
381478.0,2
24120561.0,2
24121951.0,2
91021372.0,2
140866.0,2
163934.0,2
602642.0,2
91062585.0,2
369902.0,2
352915.0,2
353845.0,2
504835.0,2
804431.0,2
354243.0,2
352483.0,2
91063663.0,2
91015511.0,2
456483.0,2
189748.0,2
91011019.0,2
186741.0,2
381205.0,2
601504.0,2
91018439.0,2
604906.0,2
359325.0,2
147398.0,2
361689.0,2
146678.0,2
530154.0,2
165205.0,2
514498.0,2
153302.0,2
367307.0,2
413003.0,2
24122170.0,2
412326.0,2
91026258.0,2
145906.0,2
502855.0,2
416234.0,2
24189713.0,2
410914.0,2
183664.0,2
519729.0,2
91026996.0,2
24122547.0,2
91019844.0,2
91027032.0,2
181499.0,2
91014826.0,2
24123779.0,2
143906.0,2
140079.0,2
511102.0,2
365339.0,2
513746.0,2
513582.0,2
142177.0,2
524943.0,2
91034483.0,2
320168.0,2
138295.0,2
159243.0,2
388738.0,2
189745.0,2
91030229.0,2
510658.0,2
153633.0,2
601459.0,2
522980.0,2
522036.0,2
24122539.0,2
472036.0,2
183865.0,2
369320.0,2
91026722.0,2
91027468.0,2
24120582.0,2
356638.0,2
320850.0,2
189741.0,2
91013359.0,2
526342.0,2
91034085.0,2
903146.0,2
24122829.0,2
606220.0,2
151535.0,2
522197.0,2
24123743.0,2
320545.0,2
24123702.0,2
151326.0,2
146723.0,2
390995.0,2
175838.0,2
508415.0,2
505108.0,2
503411.0,2
528195.0,2
147572.0,2
507547.0,2
386352.0,2
508992.0,2
171228.0,2
509850.0,2
174676.0,2
91018192.0,2
200346.0,2
91024937.0,2
322244.0,2
91030889.0,2
154993.0,2
91064557.0,2
183646.0,2
417226.0,2
819048.0,2
163946.0,2
24121059.0,2
384459.0,2
360295.0,2
91020437.0,2
358971.0,2
146329.0,2
504177.0,2
162615.0,2
170568.0,2
91024620.0,2
141791.0,2
413146.0,2
514212.0,2
604292.0,2
368046.0,2
91026893.0,2
514623.0,2
183919.0,2
188235.0,2
153133.0,2
503749.0,2
164858.0,2
147227.0,2
91019961.0,2
149616.0,2
504219.0,2
534195.0,2
91012171.0,2
201559.0,2
91033803.0,2
154998.0,2
91018648.0,2
91026303.0,2
362763.0,2
502663.0,2
367987.0,2
173555.0,2
530178.0,2
184772.0,2
452956.0,2
91026382.0,2
531124.0,2
91026754.0,2
442748.0,2
183614.0,2
524855.0,2
472746.0,2
91014358.0,2
91029080.0,2
91011582.0,2
380696.0,2
144014.0,2
163777.0,2
91061260.0,2
91063539.0,2
138185.0,2
91021080.0,2
421194.0,2
161741.0,2
163865.0,2
172687.0,2
441294.0,2
442256.0,2
504900.0,2
91034008.0,2
91013036.0,2
354540.0,2
138455.0,2
520091.0,2
355585.0,2
450427.0,2
387949.0,2
24123200.0,2
152647.0,2
171393.0,2
162609.0,2
363979.0,2
176428.0,2
521016.0,2
472936.0,2
24123308.0,2
145672.0,2
514177.0,2
145660.0,2
472871.0,2
414853.0,2
510930.0,2
138121.0,2
413809.0,2
91014453.0,2
167400.0,2
91035091.0,2
156186.0,2
154554.0,2
386782.0,2
153201.0,2
382645.0,2
180611.0,2
356350.0,2
24121317.0,2
369568.0,2
174819.0,2
174943.0,2
363269.0,2
414012.0,2
91025733.0,2
148900.0,2
503649.0,2
91021018.0,2
153566.0,2
482331.0,2
145649.0,2
183631.0,2
382519.0,2
206409.0,2
534175.0,2
523117.0,2
91014089.0,2
24123637.0,2
91033438.0,2
91063328.0,2
91015383.0,2
177044.0,2
91030413.0,2
412556.0,2
441738.0,2
188093.0,2
91012501.0,2
91027389.0,2
147927.0,2
511680.0,2
160652.0,2
205278.0,2
91026349.0,2
362133.0,2
174694.0,2
365973.0,2
505344.0,2
444061.0,2
381010.0,2
513695.0,2
24123555.0,2
91017147.0,2
91015376.0,2
2510530.0,2
146843.0,2
506718.0,2
513090.0,2
515807.0,2
367131.0,2
385032.0,2
91019925.0,2
143885.0,2
91020282.0,2
523824.0,2
815078.0,2
91035005.0,2
386596.0,2
183258.0,2
24120947.0,2
533641.0,2
91011915.0,2
141070.0,2
360832.0,2
91010576.0,2
901941.0,2
507650.0,2
147367.0,2
200454.0,2
522535.0,2
356925.0,2
201027.0,2
149098.0,2
516013.0,2
164437.0,2
152610.0,2
522880.0,2
411727.0,2
170481.0,2
91021015.0,2
603085.0,2
24121358.0,2
502364.0,2
509553.0,2
290008.0,2
24121352.0,2
91014451.0,2
91020120.0,2
156006.0,2
205416.0,2
529970.0,2
410227.0,2
185284.0,2
471483.0,2
443436.0,2
24122208.0,2
527565.0,2
359663.0,2
180046.0,2
174163.0,2
91027200.0,2
91026016.0,2
146219.0,2
91010374.0,2
24124320.0,2
152959.0,2
24121329.0,2
165232.0,2
91012365.0,2
602042.0,2
140549.0,2
91026657.0,2
183289.0,2
24122712.0,2
606064.0,2
91026307.0,2
604831.0,2
139027.0,2
148668.0,2
156686.0,2
91021007.0,2
159764.0,2
606170.0,2
389171.0,2
505163.0,2
386535.0,2
521264.0,2
91013047.0,2
163140.0,2
189000.0,2
91029041.0,2
176986.0,2
91015316.0,2
161818.0,2
410765.0,2
172720.0,2
91033512.0,2
421937.0,2
161667.0,2
352846.0,2
24122358.0,2
189490.0,2
91030209.0,2
91010499.0,2
323303.0,2
386648.0,2
529113.0,2
513698.0,2
170879.0,2
513243.0,2
5121001.0,2
176820.0,2
324557.0,2
511943.0,2
152889.0,2
157737.0,2
91019120.0,2
24121846.0,2
383845.0,2
900615.0,2
165877.0,2
155625.0,2
526194.0,2
145550.0,2
24123575.0,2
91026378.0,2
91021569.0,2
415086.0,2
455939.0,2
91023054.0,2
91016821.0,2
91021368.0,2
24121534.0,2
165729.0,2
91064100.0,2
179718.0,2
358386.0,2
91030980.0,2
360250.0,2
91010435.0,2
24121450.0,2
91062375.0,2
200150.0,2
383590.0,2
513075.0,2
514535.0,2
150112.0,2
163571.0,2
153594.0,2
201863.0,2
24121894.0,2
164233.0,2
522482.0,2
369988.0,2
512932.0,2
170280.0,2
385070.0,2
173741.0,2
163639.0,2
174428.0,2
164395.0,2
902295.0,2
181583.0,2
384485.0,2
504941.0,2
320310.0,2
91033104.0,2
325556.0,2
353038.0,2
153000.0,2
91022693.0,2
520862.0,2
531133.0,2
361758.0,2
154941.0,2
605889.0,2
162142.0,2
354469.0,2
450120.0,2
91013235.0,2
292290.0,2
819904.0,2
297257.0,2
153478.0,2
367609.0,2
384224.0,2
167697.0,2
91027597.0,2
160979.0,2
480904.0,2
189759.0,2
205722.0,2
480901.0,2
414047.0,2
450189.0,2
184962.0,2
904119.0,2
180016.0,2
171721.0,2
803080.0,2
91032839.0,2
605685.0,2
293024.0,2
153596.0,2
160325.0,2
151781.0,2
519159.0,2
147540.0,2
152945.0,2
91027043.0,2
154365.0,2
369745.0,2
91063330.0,2
178543.0,2
522646.0,2
187567.0,2
182361.0,2
24123170.0,2
352642.0,2
441999.0,2
158802.0,2
902748.0,2
91023053.0,2
185214.0,2
150161.0,2
152215.0,2
187827.0,2
388140.0,2
506730.0,2
162423.0,2
410289.0,2
362958.0,2
524932.0,2
522822.0,2
526831.0,2
154446.0,2
322349.0,2
165516.0,2
296563.0,2
364154.0,2
91029421.0,2
163760.0,2
380720.0,2
506807.0,2
24119902.0,2
24120602.0,2
157398.0,2
24121463.0,2
168215.0,2
513761.0,2
174612.0,2
800912.0,2
182760.0,2
91026950.0,2
321280.0,2
383522.0,2
363988.0,2
508917.0,2
323564.0,2
158889.0,2
153484.0,2
91033564.0,2
91014583.0,2
91025681.0,2
160646.0,2
448381.0,2
187792.0,2
91027272.0,2
180212.0,2
91010234.0,2
513286.0,2
91030265.0,2
472122.0,2
510524.0,2
523261.0,2
510923.0,2
322012.0,2
459468.0,2
91015369.0,2
514801.0,2
91026635.0,2
509530.0,2
185719.0,2
354760.0,2
171655.0,2
91035087.0,2
508834.0,2
386695.0,2
91032194.0,2
91033061.0,2
24123681.0,2
900936.0,2
24120061.0,2
183463.0,2
180299.0,2
183645.0,2
168150.0,2
523475.0,2
442756.0,2
91018294.0,2
163240.0,2
172883.0,2
186374.0,2
151967.0,2
390432.0,2
149204.0,2
200492.0,2
151543.0,2
146713.0,2
514133.0,2
323487.0,2
91027378.0,2
91026932.0,2
91014101.0,2
508787.0,2
179067.0,2
91013051.0,2
91011485.0,2
137479.0,2
527730.0,2
505817.0,2
91020385.0,2
91014156.0,2
176552.0,2
412405.0,2
164427.0,2
206943.0,2
462664.0,2
155020.0,2
91025604.0,2
157275.0,2
605141.0,2
366569.0,2
381200.0,2
353614.0,2
440817.0,2
350957.0,2
472774.0,2
421021.0,2
601431.0,2
154334.0,2
382929.0,2
900321.0,2
152408.0,2
354252.0,2
385960.0,2
443664.0,2
526509.0,2
185770.0,2
189527.0,2
137421.0,2
91028795.0,2
369109.0,2
154330.0,2
385903.0,2
168011.0,2
389319.0,2
189291.0,2
800067.0,2
178884.0,2
515309.0,2
603157.0,2
91021075.0,2
524868.0,2
91026354.0,2
91024189.0,2
24121064.0,2
91025377.0,2
182805.0,2
386657.0,2
414855.0,2
525013.0,2
353251.0,2
390375.0,2
157834.0,2
503567.0,2
91032019.0,2
142711.0,2
2503936.0,2
387275.0,2
385313.0,2
156156.0,2
91011050.0,2
509712.0,2
154292.0,2
91010282.0,2
146297.0,2
186375.0,2
24123206.0,2
144424.0,2
169024.0,2
366689.0,2
91013619.0,2
183223.0,2
511224.0,2
91010701.0,2
521577.0,2
388924.0,2
516003.0,2
91030152.0,2
162409.0,2
24124321.0,2
160173.0,2
521533.0,2
24119998.0,2
155228.0,2
388014.0,2
171107.0,2
160178.0,2
24119991.0,2
183575.0,2
145858.0,2
91020763.0,2
189661.0,2
91022718.0,2
606436.0,2
91018905.0,2
518070.0,2
517127.0,2
512522.0,2
603064.0,2
2506350.0,2
91032319.0,2
526870.0,2
164725.0,2
158500.0,2
91026437.0,2
91024240.0,2
91018898.0,2
523270.0,2
178430.0,2
91026531.0,2
91024193.0,2
200057.0,2
24122128.0,2
91030267.0,2
458631.0,2
502580.0,2
508892.0,2
363532.0,2
604918.0,2
602425.0,2
60492.0,1
50013173.0,1
50015309.0,1
236648.0,1
265199.0,1
50017057.0,1
201531.0,1
137333.0,1
17828.0,1
32135.0,1
21672.0,1
138095.0,1
200926.0,1
54927.0,1
65682.0,1
4556.0,1
38436.0,1
222996.0,1
263207.0,1
192587.0,1
225225.0,1
39123.0,1
56933.0,1
35529.0,1
15168.0,1
40604.0,1
232389.0,1
237101.0,1
65364.0,1
10425.0,1
201784.0,1
195107.0,1
39560.0,1
214568.0,1
144895.0,1
57439.0,1
175206.0,1
219478.0,1
246974.0,1
235365.0,1
50014700.0,1
214507.0,1
245437.0,1
50013985.0,1
243987.0,1
174403.0,1
139243.0,1
33022.0,1
245677.0,1
67649.0,1
224620.0,1
55424.0,1
201664.0,1
214912.0,1
172298.0,1
220531.0,1
50014716.0,1
7416.0,1
35257.0,1
193137.0,1
230194.0,1
272075.0,1
231744.0,1
226469.0,1
54865.0,1
50015914.0,1
25521.0,1
174925.0,1
225035.0,1
192488.0,1
50013916.0,1
8477.0,1
239439.0,1
172686.0,1
53947.0,1
50014457.0,1
4326.0,1
35820.0,1
230198.0,1
27526.0,1
54852.0,1
50016345.0,1
241686.0,1
220867.0,1
246906.0,1
196561.0,1
243687.0,1
198560.0,1
212841.0,1
56670.0,1
50015301.0,1
175349.0,1
37151.0,1
213123.0,1
8736.0,1
23741.0,1
50015514.0,1
10369.0,1
238519.0,1
222631.0,1
53958.0,1
2589.0,1
201406.0,1
173171.0,1
6621.0,1
224016.0,1
222163.0,1
42992.0,1
3922.0,1
22425.0,1
237676.0,1
40679.0,1
50016248.0,1
2906.0,1
20618.0,1
8399.0,1
99866.0,1
33021.0,1
173130.0,1
236418.0,1
17642.0,1
229668.0,1
56683.0,1
201184.0,1
50016737.0,1
24398.0,1
193294.0,1
60238.0,1
60091.0,1
196093.0,1
244991.0,1
50014555.0,1
228621.0,1
248213.0,1
142185.0,1
241804.0,1
197572.0,1
227319.0,1
18048.0,1
1187.0,1
50016180.0,1
196909.0,1
33027.0,1
223590.0,1
1007.0,1
50014405.0,1
53481.0,1
50013347.0,1
172174.0,1
50016163.0,1
29814.0,1
50015015.0,1
220183.0,1
37355.0,1
272347.0,1
218353.0,1
33017.0,1
17026.0,1
167753.0,1
239738.0,1
223024.0,1
50014526.0,1
236242.0,1
50014656.0,1
271902.0,1
221499.0,1
138059.0,1
141833.0,1
21339.0,1
193365.0,1
50013382.0,1
60129.0,1
198089.0,1
143364.0,1
200912.0,1
169763.0,1
50016794.0,1
13829.0,1
8842.0,1
64278.0,1
231646.0,1
234258.0,1
140174.0,1
18272.0,1
50013536.0,1
142186.0,1
193704.0,1
63751.0,1
145033.0,1
229412.0,1
243861.0,1
50013979.0,1
50013881.0,1
231398.0,1
62023.0,1
50016949.0,1
141126.0,1
234426.0,1
142413.0,1
271859.0,1
222614.0,1
50014973.0,1
196917.0,1
6426.0,1
226573.0,1
223330.0,1
50013941.0,1
60696.0,1
13058.0,1
213139.0,1
37427.0,1
231406.0,1
61825.0,1
25300.0,1
219788.0,1
220796.0,1
133863.0,1
21670.0,1
248231.0,1
12279.0,1
271263.0,1
222767.0,1
54866.0,1
142419.0,1
91022657.0,1
36867.0,1
99972.0,1
491044.0,1
67911.0,1
220079.0,1
42195.0,1
224431.0,1
53781.0,1
218824.0,1
31343.0,1
50015344.0,1
10917.0,1
145692.0,1
21228.0,1
177176.0,1
150234.0,1
170665.0,1
62078.0,1
50015288.0,1
220860.0,1
271881.0,1
39316.0,1
173796.0,1
177281.0,1
131363.0,1
269665.0,1
143213.0,1
230855.0,1
134098.0,1
37316.0,1
97956.0,1
14303.0,1
195928.0,1
32046.0,1
235954.0,1
184737.0,1
150259.0,1
192493.0,1
50015017.0,1
66965.0,1
42197.0,1
238162.0,1
61480.0,1
21665.0,1
144667.0,1
22239.0,1
7418.0,1
6541.0,1
222117.0,1
133867.0,1
225118.0,1
20430.0,1
56300.0,1
65709.0,1
149210.0,1
273162.0,1
50016408.0,1
221326.0,1
66132.0,1
146395.0,1
233004.0,1
62582.0,1
163323.0,1
91018017.0,1
200437.0,1
60720.0,1
64250.0,1
232101.0,1
243452.0,1
145697.0,1
240986.0,1
62955.0,1
245416.0,1
29766.0,1
57586.0,1
11538.0,1
272491.0,1
50015913.0,1
212166.0,1
39724.0,1
50017248.0,1
231043.0,1
133868.0,1
175161.0,1
170561.0,1
34797.0,1
243780.0,1
50015027.0,1
12017.0,1
63685.0,1
173134.0,1
169444.0,1
50015453.0,1
42201.0,1
214766.0,1
169926.0,1
222255.0,1
3121.0,1
50014285.0,1
2920.0,1
65377.0,1
18646.0,1
174868.0,1
239473.0,1
192536.0,1
237042.0,1
192857.0,1
29490.0,1
220122.0,1
232924.0,1
12216.0,1
7447.0,1
42583.0,1
100939.0,1
27008.0,1
264618.0,1
197249.0,1
193770.0,1
231575.0,1
229375.0,1
705.0,1
230781.0,1
50015758.0,1
218708.0,1
98731.0,1
52901.0,1
234268.0,1
202304.0,1
233310.0,1
3524.0,1
26274.0,1
29327.0,1
159090.0,1
133378.0,1
50015326.0,1
223405.0,1
242180.0,1
37947.0,1
133259.0,1
60642.0,1
234681.0,1
227667.0,1
221816.0,1
222039.0,1
227313.0,1
3301.0,1
40517.0,1
240368.0,1
39259.0,1
40485.0,1
58276.0,1
37782.0,1
18764.0,1
19221.0,1
243366.0,1
140526.0,1
221443.0,1
196018.0,1
50013154.0,1
135129.0,1
172728.0,1
62803.0,1
53616.0,1
227726.0,1
195121.0,1
53923.0,1
169925.0,1
41331.0,1
67288.0,1
144027.0,1
56117.0,1
18041.0,1
7118.0,1
41338.0,1
239924.0,1
141231.0,1
50016574.0,1
224385.0,1
8155.0,1
231652.0,1
5580.0,1
212562.0,1
8883.0,1
12173.0,1
11540.0,1
173776.0,1
220209.0,1
221956.0,1
235170.0,1
138658.0,1
145613.0,1
231019.0,1
68584.0,1
35566.0,1
40963.0,1
243828.0,1
4290.0,1
50016713.0,1
224315.0,1
193067.0,1
38082.0,1
16712.0,1
236739.0,1
139254.0,1
40978.0,1
245675.0,1
53566.0,1
173183.0,1
38020.0,1
232465.0,1
220969.0,1
50012279.0,1
175107.0,1
18933.0,1
240662.0,1
185359.0,1
237807.0,1
219865.0,1
242999.0,1
94487.0,1
67914.0,1
272255.0,1
34390.0,1
156175.0,1
31329.0,1
23911.0,1
221940.0,1
67521.0,1
31856.0,1
63875.0,1
177982.0,1
50933.0,1
95095.0,1
172660.0,1
138910.0,1
8711.0,1
220405.0,1
219862.0,1
229135.0,1
269656.0,1
13686.0,1
50015104.0,1
11896.0,1
99994.0,1
61556.0,1
35990.0,1
53455.0,1
151465.0,1
51528.0,1
214571.0,1
175906.0,1
62481.0,1
239101.0,1
179882.0,1
50016583.0,1
235047.0,1
243592.0,1
61524.0,1
179621.0,1
227246.0,1
50017061.0,1
224486.0,1
244304.0,1
61888.0,1
270633.0,1
236667.0,1
151378.0,1
226917.0,1
11635.0,1
272187.0,1
33214.0,1
226617.0,1
14150.0,1
245659.0,1
39712.0,1
50015716.0,1
28605.0,1
232131.0,1
158602.0,1
219657.0,1
243193.0,1
243585.0,1
232752.0,1
50013649.0,1
230822.0,1
50012200.0,1
8708.0,1
15759.0,1
13718.0,1
50017104.0,1
214099.0,1
270928.0,1
68215.0,1
192973.0,1
9829.0,1
233361.0,1
12413.0,1
230157.0,1
195595.0,1
199387.0,1
133498.0,1
195312.0,1
31139.0,1
218746.0,1
95568.0,1
39555.0,1
50013039.0,1
133335.0,1
193784.0,1
155678.0,1
227436.0,1
192804.0,1
91020143.0,1
138933.0,1
133268.0,1
99053.0,1
271879.0,1
229843.0,1
6532.0,1
175047.0,1
232205.0,1
169742.0,1
192541.0,1
136222.0,1
220309.0,1
240702.0,1
233756.0,1
175141.0,1
228473.0,1
243627.0,1
184666.0,1
91019380.0,1
228610.0,1
36846.0,1
225134.0,1
52007.0,1
7164.0,1
60256.0,1
52816.0,1
230353.0,1
233752.0,1
219775.0,1
16376.0,1
56816.0,1
172263.0,1
145796.0,1
197043.0,1
241716.0,1
200456.0,1
33152.0,1
219892.0,1
213282.0,1
238347.0,1
95054.0,1
271992.0,1
235104.0,1
54239.0,1
271951.0,1
234357.0,1
172669.0,1
196041.0,1
244375.0,1
169472.0,1
140562.0,1
228537.0,1
50013463.0,1
50013391.0,1
50017163.0,1
67913.0,1
234409.0,1
91542.0,1
224327.0,1
248209.0,1
63753.0,1
99989.0,1
198846.0,1
201740.0,1
42157.0,1
198424.0,1
173668.0,1
198409.0,1
8352.0,1
18785.0,1
8017.0,1
223408.0,1
57795.0,1
57351.0,1
60930.0,1
245610.0,1
230730.0,1
17472.0,1
220915.0,1
240139.0,1
239606.0,1
240446.0,1
245656.0,1
243182.0,1
93330.0,1
11557.0,1
42076.0,1
50015709.0,1
10249.0,1
183363.0,1
60966.0,1
320369.0,1
136272.0,1
63746.0,1
13833.0,1
235749.0,1
235849.0,1
94165.0,1
144925.0,1
153794.0,1
50902.0,1
61195.0,1
192805.0,1
41976.0,1
218777.0,1
271615.0,1
239073.0,1
36814.0,1
60839.0,1
33927.0,1
181139.0,1
240118.0,1
50013311.0,1
271871.0,1
221291.0,1
527901.0,1
7453.0,1
213235.0,1
33234.0,1
172497.0,1
98609.0,1
37898.0,1
144028.0,1
64144.0,1
9715.0,1
133397.0,1
66603.0,1
220352.0,1
3551.0,1
195073.0,1
3860.0,1
225544.0,1
199704.0,1
150278.0,1
91013041.0,1
33520.0,1
173647.0,1
8386.0,1
248210.0,1
50014848.0,1
64968.0,1
248991.0,1
11619.0,1
93340.0,1
31747.0,1
234410.0,1
213574.0,1
54754.0,1
267374.0,1
223399.0,1
245148.0,1
33094.0,1
220709.0,1
192847.0,1
91020141.0,1
227449.0,1
200918.0,1
269921.0,1
37562.0,1
197250.0,1
50014905.0,1
40993.0,1
25490.0,1
232459.0,1
41603.0,1
33346.0,1
231359.0,1
234600.0,1
52581.0,1
31411.0,1
18703.0,1
225977.0,1
174687.0,1
136964.0,1
244047.0,1
233062.0,1
230118.0,1
31500.0,1
10412.0,1
240534.0,1
268736.0,1
53879.0,1
220246.0,1
238402.0,1
199748.0,1
8247.0,1
130933.0,1
99257.0,1
50015384.0,1
233478.0,1
172807.0,1
249022.0,1
241802.0,1
50012431.0,1
222227.0,1
220250.0,1
221099.0,1
221356.0,1
144737.0,1
237222.0,1
230644.0,1
22577.0,1
220265.0,1
227586.0,1
129574.0,1
218480.0,1
193033.0,1
197820.0,1
241724.0,1
11227.0,1
181182.0,1
220307.0,1
34922.0,1
212889.0,1
219676.0,1
65439.0,1
227655.0,1
174984.0,1
67804.0,1
50013959.0,1
228576.0,1
238261.0,1
170489.0,1
9605.0,1
50012197.0,1
3861.0,1
227698.0,1
21253.0,1
229323.0,1
92890.0,1
245470.0,1
195362.0,1
167366.0,1
196033.0,1
239288.0,1
5072.0,1
66167.0,1
21859.0,1
157166.0,1
23547.0,1
229150.0,1
1609.0,1
193535.0,1
173085.0,1
229577.0,1
19966.0,1
222961.0,1
50013548.0,1
63864.0,1
18666.0,1
173189.0,1
29103.0,1
50013665.0,1
31721.0,1
137606.0,1
237787.0,1
265511.0,1
19964.0,1
33314.0,1
157188.0,1
239308.0,1
244590.0,1
150957.0,1
241622.0,1
2937.0,1
67206.0,1
233513.0,1
173482.0,1
194007.0,1
98412.0,1
233453.0,1
23616.0,1
13602.0,1
42899.0,1
213816.0,1
224497.0,1
197136.0,1
